"ID","GENERO","RENTA","EDAD","NIV_EDUC","E_CIVIL","COD_OFI","COD_COM","CIUDAD","D_Marzo","D_Abril","D_Mayo","D_Junio","D_Julio","D_Agosto","D_Septiembre","M_MOROSO","MONTO","SEGURO","FUGA"
1394,"M",674162,47,"MED","SOL",138,1,"ARICA",0,104366,0,0,34,0,0,1,3500000,"SI","FUGA"
1395,"F",2340577,40,"TEC","SOL",52,88,"SANTIAGO",0,1032606,0,218627,1383,0,1244,1,8000000,"NO","NO FUGA"
1396,"F",276516,41,"UNV","CAS",73,85,"SANTIAGO",0,0,0,0,0,0,0,0,5300000,"NO","NO FUGA"
1397,"F",4379825,53,"MED","CAS",155,88,"SANTIAGO",0,66997,0,0,9,0,128236,1,8000000,"NO","NO FUGA"
1398,"M",7803,54,"MED","CAS",146,88,"SANTIAGO",0,424545,0,143891,316,0,189,1,8000000,"SI","FUGA"
1399,"M",4711253,48,"UNV","CAS",55,90,"SANTIAGO",484970,86073,0,492161,1515,248,3230,3,3100000,"NO","FUGA"
1400,"M",37796,45,"MED","CAS",105,80,"SANTIAGO",0,272566,0,20162,1426,0,788,3,1400000,"NO","FUGA"
1401,"M",440924,53,"UNV","CAS",27,226,"CONCEPCION",222103,100213,0,0,575,2308,2245,1,900000,"NO","FUGA"
1402,"M",1558386,43,"UNV","CAS",55,90,"SANTIAGO",0,208401,0,291487,0,1337,0,1,2300000,"SI","FUGA"
1403,"M",523589,37,"TEC","CAS",84,16,"ANTOFAGASTA",0,1423638,0,0,3,0,0,1,5300000,"NO","NO FUGA"
1404,"F",490,42,"MED","SOL",27,226,"CONCEPCION",356408,169578,0,64971,434,0,0,1,3800000,"SI","NO FUGA"
1405,"F",388586,25,"TEC","SOL",44,184,"COLBUN",0,201519,0,77746,0,0,26,0,1800000,"NO","NO FUGA"
1406,"M",444529,51,"MED","CAS",138,1,"ARICA",0,20985,0,5531,0,0,2158,1,1900000,"NO","FUGA"
1407,"F",330571,50,"MED","CAS",139,88,"SANTIAGO",0,0,0,0,0,0,0,0,5000000,"NO","NO FUGA"
1408,"M",1856518,53,"UNV",NA,27,226,"CONCEPCION",0,1485962,0,138238,0,1997,0,1,8000000,"NO","FUGA"
1409,"F",79390,41,"MED","SOL",40,67,"VINA DEL MAR",0,253240,0,215940,0,0,191,0,6200000,"SI","NO FUGA"
1410,"M",2880835,63,"MED","SOL",17,80,"SANTIAGO",0,812914,0,0,8251,0,0,2,8000000,"NO","NO FUGA"
1411,"F",602088,25,"MED","CAS",64,314,"COYHAIQUE",0,133062,0,69664,121,0,1,1,2400000,"NO","FUGA"
1412,"F",14536,43,"TEC","SOL",59,86,"SANTIAGO",0,47285,0,0,491,41657,0,1,8000000,"SI","NO FUGA"
1413,"M",1214630,53,"MED","CAS",85,88,"SANTIAGO",0,213897,0,8002,15,0,0,1,5800000,"NO","FUGA"
1414,"M",2118457,45,"UNV","CAS",31,119,"SANTIAGO",0,212473,0,1028908,284,7885,8211,2,8000000,"NO","FUGA"
1415,"M",63652,27,"UNV","SOL",60,291,"PUERTO MONTT",0,50,0,67008,168,0,185,1,1500000,"NO","NO FUGA"
1416,"F",1072881,45,"UNV","CAS",54,89,"SANTIAGO",0,41570,0,0,84,53,0,2,4800000,"NO","NO FUGA"
1417,"M",4735695,42,"MED","CAS",55,90,"SANTIAGO",1331968,7625,0,36265,2811,15769,982,2,8000000,"NO","FUGA"
1418,"M",42317,54,"UNV","CAS",122,97,"SANTIAGO",0,552631,0,6855,36,0,38,1,4000000,"NO","FUGA"
1419,"F",229931,49,"UNV","SOL",80,81,"SANTIAGO",0,75296,0,173474,172,0,0,1,1900000,"NO","FUGA"
1420,"M",401259,32,"TEC","SOL",71,326,"PUNTA ARENAS",661846,180064,0,84068,254,13102,2,1,2400000,"NO","NO FUGA"
1421,"M",245963,26,"UNV","CAS",138,1,"ARICA",0,8113,0,25101,80,0,224,1,1800000,"NO","FUGA"
1422,"F",301388,29,"TEC","SOL",122,105,"SANTIAGO",948384,115363,0,0,1293,0,108,1,800000,"NO","NO FUGA"
1423,"M",125342,46,"UNV","SOL",31,119,"SANTIAGO",281729,0,0,0,143,0,0,1,1600000,"NO","FUGA"
1424,"F",128175,36,"UNV","CAS",16,93,"SANTIAGO",0,121565,0,0,0,0,29,0,1600000,"NO","NO FUGA"
1425,"F",80171,30,"TEC","CAS",60,91,"SANTIAGO",41193,94963,0,297657,591,0,1037,1,3100000,"NO","NO FUGA"
1426,"M",102035,52,"MED","CAS",27,226,"CONCEPCION",0,125689,0,228046,0,0,226,1,5700000,"SI","FUGA"
1427,"M",201223,55,"UNV","CAS",76,84,"SANTIAGO",605621,63968,0,99735,544,0,154,2,1300000,"SI","FUGA"
1428,"M",42761,43,"UNV","CAS",16,89,"SANTIAGO",0,14684,0,122411,122,0,346,1,1500000,"SI","FUGA"
1429,"F",22381,58,"TEC","SOL",24,86,"SANTIAGO",154003,400590,0,0,13,0,7679,1,3700000,"SI","NO FUGA"
1430,"M",663405,49,"UNV","SEP",127,85,"SANTIAGO",0,122743,0,0,1,0,0,1,3100000,"NO","FUGA"
1431,"M",41250,45,"UNV","CAS",84,91,"SANTIAGO",0,5472,0,66663,1211,0,1190,3,1200000,"NO","FUGA"
1432,"M",323191,53,"UNV","CAS",138,1,"ARICA",1131560,112157,0,1161602,1253,6366,2003,3,3700000,"NO","FUGA"
1433,"M",843643,53,"UNV",NA,138,1,"ARICA",89246,125992,0,274086,263,0,607,3,1000000,"SI","FUGA"
1434,"M",521837,27,"BAS","SOL",67,105,"SANTIAGO",0,83663,0,52435,129,0,0,1,2000000,"NO","FUGA"
1435,"M",967467,55,"UNV","SOL",138,1,"ARICA",0,181806,0,1609,71,0,4,2,6600000,"NO","FUGA"
1436,"M",382227,54,"UNV","CAS",28,89,"SANTIAGO",0,238684,0,0,62,0,286,1,1400000,"NO","FUGA"
1437,"F",166830,61,"MED","CAS",55,91,"SANTIAGO",273608,31224,0,0,640,212,0,3,550000,"NO","NO FUGA"
1438,"M",1200518,42,"UNV","CAS",19,92,"SANTIAGO",0,0,0,0,1329,346,563,1,3900000,"NO","FUGA"
1439,"M",1258597,40,"UNV","CAS",85,88,"SANTIAGO",0,263762,0,0,570,0,0,2,4800000,"NO","FUGA"
1440,"F",3668665,40,"TEC","SOL",123,16,"ANTOFAGASTA",690919,38052,0,306419,2476,12646,0,1,700000,"NO","NO FUGA"
1441,"F",65896,51,"MED","SEP",20,49,"LOS ANDES",0,0,0,0,0,1784,0,0,2000000,"NO","NO FUGA"
1442,"F",319188,47,"UNV","CAS",64,85,"SANTIAGO",0,207038,0,0,0,1711,0,0,6700000,"NO","NO FUGA"
1443,"M",340798,49,"UNV","CAS",44,213,"LOS ANGELES",1019813,0,0,0,1964,0,0,1,2600000,"SI","NO FUGA"
1444,"F",513148,47,"MED","CAS",72,504,"EL SALVADOR",0,65428,0,0,0,9021,0,0,6100000,"NO","NO FUGA"
1445,"M",305034,45,"UNV","CAS",31,119,"SANTIAGO",0,0,0,7306,1635,0,794,3,2000000,"SI","FUGA"
1446,"M",2912031,42,"MED","CAS",19,80,"SANTIAGO",0,0,0,223899,0,0,219,1,2000000,"NO","FUGA"
1447,"M",546756,35,"TEC","SOL",54,80,"SANTIAGO",0,392389,0,0,0,16331,0,0,2100000,"NO","NO FUGA"
1448,"M",18912,48,"MED","CAS",55,90,"SANTIAGO",396551,3720,0,382246,398,7429,28851,2,4600000,"NO","FUGA"
1449,"F",410571,51,"MED","CAS",90,88,"SANTIAGO",0,867664,0,111348,1662,0,445,2,500000,"NO","NO FUGA"
1450,"M",238824,27,NA,"CAS",126,80,"SANTIAGO",0,66467,0,17710,83,0,0,1,1800000,"SI","FUGA"
1451,"F",3030463,33,"TEC","SEP",108,326,"PUNTA ARENAS",1165363,84544,0,115283,1259,0,32,1,2800000,"SI","NO FUGA"
1452,"F",8208032,34,"MED","SEP",84,91,"SANTIAGO",0,806,0,34861,508,0,266,1,1600000,"SI","NO FUGA"
1453,"F",308118,39,"TEC","CAS",16,89,"SANTIAGO",0,186543,0,0,0,15395,0,0,2400000,"NO","NO FUGA"
1454,"F",723309,36,"MED","VIU",10,5,"IQUIQUE",0,0,0,0,543,1673,203,1,3000000,"NO","NO FUGA"
1455,"F",33225,61,"MED","SOL",101,87,"SANTIAGO",0,0,0,0,0,0,0,0,8000000,"SI","NO FUGA"
1456,"F",20864,40,"TEC","SOL",139,86,"SANTIAGO",0,17146,0,13031,31,0,3,1,4100000,"SI","NO FUGA"
1457,"M",164964,49,"UNV","SOL",138,1,"ARICA",0,11299,0,1035118,62,15727,8655,1,2400000,"NO","FUGA"
1458,"M",31455,48,"MED","CAS",55,90,"SANTIAGO",0,531,0,47401,120,2550,272,1,1300000,"NO","FUGA"
1459,"F",163836,43,"TEC","CAS",14,22,"COPIAPO",1113696,87264,0,214026,1427,0,55,1,500000,"SI","NO FUGA"
1460,"M",1277129,40,"UNV","SOL",27,226,"CONCEPCION",0,388516,0,2084707,0,17777,1501,1,8000000,"NO","FUGA"
1461,"M",831756,49,"BAS","SEP",19,115,"SANTIAGO",0,312141,0,0,570,1430,0,1,3100000,"NO","FUGA"
1462,"M",196191,47,"MED","CAS",138,1,"ARICA",0,314225,0,278153,227,0,393,1,2400000,"NO","FUGA"
1463,"M",563974,55,"UNV","CAS",31,119,"SANTIAGO",1104387,102666,0,290208,1671,0,435,1,4500000,"SI","FUGA"
1464,"M",782109,42,"UNV","CAS",55,90,"SANTIAGO",0,168280,0,0,628,0,0,2,900000,"NO","FUGA"
1465,"M",15420,45,"UNV","CAS",55,90,"SANTIAGO",226492,533787,0,0,116,0,4771,1,2300000,"NO","FUGA"
1466,"F",97271,46,"MED","CAS",55,108,"SANTIAGO",0,414929,0,197715,0,0,89,0,8000000,"NO","NO FUGA"
1467,"M",36377,42,"UNV","CAS",83,85,"SANTIAGO",0,740606,0,203630,410,0,7,2,3100000,"NO","FUGA"
1468,"M",14409,49,"MED","CAS",55,90,"SANTIAGO",0,208745,0,242860,47,0,127,2,6200000,"SI","FUGA"
1469,"M",294974,50,"MED","CAS",138,1,"ARICA",0,584434,0,61508,41,0,0,1,4500000,"NO","FUGA"
1470,"M",765143,46,"UNV","CAS",90,89,"SANTIAGO",0,128287,0,1964103,1488,527,305,1,8000000,"NO","FUGA"
1471,"M",666426,51,"UNV","CAS",138,1,"ARICA",208693,169224,0,107942,802,0,589,2,550000,"NO","FUGA"
1472,"M",442161,45,"UNV","CAS",31,119,"SANTIAGO",0,1079550,0,0,42,0,0,1,2600000,"NO","FUGA"
1473,"M",469944,47,"UNV","CAS",138,1,"ARICA",0,90065,0,0,0,0,2,1,1800000,"NO","FUGA"
1474,"F",1665678,41,"TEC","VIU",147,89,"SANTIAGO",0,301472,0,0,0,15787,0,0,4200000,"NO","NO FUGA"
1475,"M",197826,37,"UNV","CAS",27,227,"TALCAHUANO",0,444156,0,0,0,12991,0,1,1600000,"NO","NO FUGA"
1476,"M",542509,46,"UNV","CAS",149,105,"SANTIAGO",0,80482,1267265,80111,21,0,7552,2,4600000,"SI","FUGA"
1477,"M",1218063,54,"MED","CAS",84,88,"SANTIAGO",0,645445,0,0,0,41688,1878,0,8000000,"NO","NO FUGA"
1478,"F",22301,50,"TEC","SEP",72,22,"COPIAPO",0,936936,0,406263,0,0,837,0,4800000,"SI","NO FUGA"
1479,"F",9287,43,"MED","SOL",93,89,"SANTIAGO",0,8010,0,158367,2208,0,184,3,800000,"SI","NO FUGA"
1480,"M",258961,55,"UNV","CAS",55,115,"SANTIAGO",0,246651,0,0,0,1651,0,1,1600000,"NO","FUGA"
1481,"M",130582,130,"UNV","CAS",31,119,"SANTIAGO",0,1239039,0,952369,140,0,1075,2,1100000,"NO","FUGA"
1482,"M",40861,55,"MED","CAS",55,90,"SANTIAGO",0,16387,0,0,41,0,0,1,5800000,"NO","FUGA"
1483,"M",2780184,43,"UNV","CAS",90,92,"SANTIAGO",0,17909,0,189994,1475,0,115,2,3100000,"NO","FUGA"
1484,"F",439941,53,"UNV","CAS",27,226,"CONCEPCION",0,196556,0,42026,570,0,605,2,1800000,"NO","FUGA"
1485,"F",168047,52,"MED","CAS",39,84,"SANTIAGO",0,62959,0,0,10,0,2734,1,8000000,"NO","NO FUGA"
1486,"M",324230,37,"TEC","CAS",79,153,"SANTA CRUZ",0,385729,0,77824,281,277,37,3,2300000,"NO","NO FUGA"
1487,"M",29089,40,"UNV","CAS",55,90,"SANTIAGO",131944,46438,0,0,246,0,0,3,1900000,"NO","FUGA"
1488,"F",324232,55,"MED","CAS",68,226,"CONCEPCION",0,20137,0,0,0,2593,0,0,1800000,"NO","NO FUGA"
1489,"F",137447,39,"TEC","SOL",22,1,"ARICA",0,14586,0,0,1,0,0,1,3500000,"NO","NO FUGA"
1490,"M",2907116,40,"UNV","CAS",55,90,"SANTIAGO",0,214031,0,20885,300,0,46,1,1700000,"NO","FUGA"
1491,"M",483847,26,"UNV","CAS",15,67,"VINA DEL MAR",771038,649953,0,0,20,0,0,1,1200000,"NO","NO FUGA"
1492,"F",31045,51,"MED","SOL",13,16,"ANTOFAGASTA",0,72973,0,0,68,0,0,1,1700000,"SI","NO FUGA"
1493,"M",963054,54,"EUN","SOL",59,90,"SANTIAGO",0,291437,0,0,11,1466,0,1,8000000,"NO","NO FUGA"
1494,"M",420687,47,"UNV","SEP",31,119,"SANTIAGO",0,297266,0,20505,26,0,112,1,1700000,"NO","FUGA"
1495,"M",712652,38,"UNV","CAS",68,213,"LOS ANGELES",0,670891,0,0,9,0,29178,2,8000000,"NO","NO FUGA"
1496,"M",448665,38,"TEC","SEP",88,67,"VINA DEL MAR",0,13723,0,1829848,366,0,2370,2,1300000,"NO","NO FUGA"
1497,"M",929945,52,"MED","CAS",27,226,"CONCEPCION",1047558,32308,0,807855,1146,8214,1799,1,8000000,"NO","FUGA"
1498,"M",143729,50,"MED","VIU",122,99,"SANTIAGO",0,118504,0,0,412,0,0,1,1400000,"NO","NO FUGA"
1499,"F",458230,49,"MED","CAS",62,292,"PUERTO VARAS",0,0,0,0,1,0,0,1,2400000,"NO","NO FUGA"
1500,"F",511399,39,"TEC","SEP",48,88,"SANTIAGO",0,122261,0,0,258,0,0,1,1900000,"NO","NO FUGA"
1501,"F",31409,41,"TEC","SOL",24,86,"SANTIAGO",0,1370363,0,0,0,52395,0,0,6000000,"NO","NO FUGA"
1502,"M",360686,41,"MED","CAS",31,119,"SANTIAGO",0,272870,0,691014,326,0,630,1,3700000,"NO","FUGA"
1503,"M",601407,49,"UNV","SOL",120,116,"SANTIAGO",489975,66318,0,48027,319,0,164,1,3600000,"NO","FUGA"
1504,"F",42941,39,"MED","SOL",83,89,"SANTIAGO",0,17455,0,76663,378,2688,116,1,3700000,"SI","NO FUGA"
1505,"F",6503,45,"UNV","CAS",31,119,"SANTIAGO",486911,0,0,0,915,0,0,1,3500000,"NO","FUGA"
1506,"M",344005,53,"TEC","CAS",35,80,"SANTIAGO",582746,150721,0,0,1048,2224,0,1,650000,"SI","FUGA"
1507,"F",525047,42,"MED","CAS",27,226,"CONCEPCION",24534,6110,0,11976,199,0,88,2,1000000,"NO","FUGA"
1508,"F",20064,54,"TEC","VIU",80,89,"SANTIAGO",0,490132,0,0,127,0,0,1,4700000,"SI","NO FUGA"
1509,"F",38885,40,"MED","SOL",92,88,"SANTIAGO",0,681577,0,21329,0,0,0,0,2000000,"SI","NO FUGA"
1510,"F",1090077,31,"TEC","SOL",98,122,"MELIPILLA",0,623394,0,0,43,0,36,1,1400000,"NO","NO FUGA"
1511,"F",389590,28,"UNV","CAS",27,226,"CONCEPCION",0,9523,0,61415,81,0,0,1,1700000,"NO","FUGA"
1512,"M",2490818,44,"UNV","CAS",55,91,"SANTIAGO",0,1532,0,53688,905,0,97,2,900000,"NO","FUGA"
1513,"M",576335,40,"TEC","CAS",62,298,"LLANQUIHUE",0,313733,0,16072,17,13939,106,1,6300000,"SI","NO FUGA"
1514,"M",299914,47,"UNV","SOL",138,1,"ARICA",0,84979,0,579617,0,0,2443,1,5700000,"SI","FUGA"
1515,"F",442858,39,"MED","CAS",96,131,"RANCAGUA",0,11886,0,111231,110,0,0,1,1000000,"NO","NO FUGA"
1516,"M",181690,45,"UNV","CAS",31,119,"SANTIAGO",970376,332002,0,1612828,423,3057,2129,1,4600000,"NO","FUGA"
1517,"F",31029,34,"TEC","SOL",77,126,"SAN PEDRO",0,304549,0,14530,834,0,22,1,3200000,"SI","NO FUGA"
1518,"F",16732,54,"TEC","SOL",17,70,"QUILPUE",0,31043,8942302,122876,0,0,2364,0,2100000,"SI","NO FUGA"
1519,"M",285545,35,"UNV","CAS",90,105,"SANTIAGO",4791,470844,0,299783,159,4197,340,1,2800000,"SI","NO FUGA"
1520,"M",4899115,44,"UNV","CAS",55,90,"SANTIAGO",0,33765,0,0,269,0,9,1,2400000,"NO","FUGA"
1521,"M",3623265,43,"MED","CAS",31,119,"SANTIAGO",0,311452,0,0,0,0,354,1,2200000,"NO","FUGA"
1522,"F",3961107,32,"TEC","SOL",62,292,"PUERTO VARAS",0,122824,0,0,778,5088,0,3,2800000,"NO","NO FUGA"
1523,"F",48088,36,"TEC","SOL",90,85,"SANTIAGO",0,462154,0,0,0,39071,2,0,8000000,"SI","NO FUGA"
1524,"F",231133,59,"TEC","SOL",84,89,"SANTIAGO",0,213208,0,0,53,0,0,1,1500000,"NO","NO FUGA"
1525,"M",39608,29,"UNV","CAS",153,298,"LLANQUIHUE",0,994527,0,129184,0,0,23,0,1600000,"NO","NO FUGA"
1526,"M",56726,52,"MED","SOL",128,88,"SANTIAGO",0,708868,0,0,0,22702,1111,1,3500000,"NO","FUGA"
1527,"M",816299,50,"MED","SOL",138,1,"ARICA",214813,929926,0,1464914,1718,0,4254,2,3000000,"NO","FUGA"
1528,"M",3880268,41,"MED","CAS",55,90,"SANTIAGO",0,10900,0,0,327,0,0,1,3000000,"NO","FUGA"
1529,"M",78184,40,"TEC","SOL",138,1,"ARICA",0,164373,0,0,7,0,0,1,2000000,"NO","FUGA"
1530,"M",16415,45,"MED","CAS",120,85,"SANTIAGO",0,23586,0,22018,1016,0,0,3,1300000,"NO","FUGA"
1531,"F",296530,47,"UNV","CAS",57,112,"SANTIAGO",0,410448,0,16564,629,14482,0,2,1600000,"NO","FUGA"
1532,"M",513041,58,"TEC","SOL",12,13,"CALAMA",0,77439,0,0,205,0,0,1,1900000,"NO","NO FUGA"
1533,"M",414862,25,"TEC","SOL",127,80,"SANTIAGO",0,167868,0,0,0,0,0,0,2000000,"NO","NO FUGA"
1534,"F",2274646,44,"UNV","CAS",103,115,"SANTIAGO",0,236199,0,0,0,385,0,1,1600000,"SI","FUGA"
1535,"F",195306,45,"MED","CAS",31,119,"SANTIAGO",0,387284,0,0,7,0,0,1,1400000,"NO","FUGA"
1536,"F",6347636,34,"TEC","SEP",88,67,"VINA DEL MAR",0,32174,0,0,1205,0,0,3,1000000,"NO","NO FUGA"
1537,"M",194216,41,"TEC","SOL",66,253,"TEMUCO",0,0,0,0,203,956,0,1,2600000,"NO","NO FUGA"
1538,"M",661501,47,"UNV","CAS",90,89,"SANTIAGO",1012365,379413,0,1958265,2599,8800,158,2,2900000,"SI","FUGA"
1539,"M",189798,52,"TEC","CAS",138,1,"ARICA",0,579489,0,0,2672,0,455,1,1600000,"NO","FUGA"
1540,"M",48239,37,"TEC","CAS",47,66,"VALPARAISO",0,141918,0,0,31,0,0,1,900000,"NO","NO FUGA"
1541,"M",1505846,37,"UNV","CAS",24,83,"SANTIAGO",0,615717,0,1296958,296,24681,549,1,8000000,"NO","NO FUGA"
1542,"F",719261,60,"MED","CAS",149,108,"SANTIAGO",0,100807,0,176939,0,0,1,0,3700000,"NO","NO FUGA"
1543,"F",224947,49,"UNV","CAS",76,104,"SANTIAGO",0,6854,0,75688,42,0,16,1,1800000,"SI","FUGA"
1544,"M",611842,33,"UNV","CAS",27,226,"CONCEPCION",0,5449,0,4902,300,0,4572,3,3200000,"NO","FUGA"
1545,"M",1744563,41,"TEC","CAS",54,85,"SANTIAGO",0,270944,0,0,3,7131,1,1,8000000,"SI","NO FUGA"
1546,"F",451223,41,"TEC","CAS",60,291,"PUERTO MONTT",402162,165597,0,0,46,0,69,1,1600000,"NO","NO FUGA"
1547,"F",29114,33,"TEC","SEP",74,272,"VALDIVIA",0,298188,0,0,0,17190,608,0,4500000,"SI","NO FUGA"
1548,"M",796427,47,"UNV","CAS",40,71,"VLLA ALEMANA",0,278581,0,785,50,0,1092,2,8000000,"NO","NO FUGA"
1549,"M",11231,40,"UNV","CAS",84,85,"SANTIAGO",0,426093,0,328163,0,0,21,1,2800000,"NO","FUGA"
1550,"M",1498532,59,"TEC","CAS",60,291,"PUERTO MONTT",0,20797,0,190577,2701,0,20742,1,8000000,"NO","NO FUGA"
1551,"M",25511,45,"UNV","CAS",19,115,"SANTIAGO",0,70161,2812750,0,3,0,4164,1,2500000,"NO","FUGA"
1552,"M",361015,47,"UNV","SOL",38,104,"SANTIAGO",0,197327,0,0,0,0,7133,1,1900000,"NO","FUGA"
1553,"M",501142,52,"TEC","CAS",39,87,"SANTIAGO",0,0,0,314950,0,0,49,1,2800000,"NO","FUGA"
1554,"F",4072523,32,"TEC","CAS",34,29,"LA SERENA",0,637986,0,0,19,0,0,1,6700000,"NO","NO FUGA"
1555,"F",44572,44,"MED","CAS",36,67,"VINA DEL MAR",0,758975,0,0,87,0,0,1,1100000,"NO","NO FUGA"
1556,"M",466932,55,"UNV","SEP",31,119,"SANTIAGO",0,0,0,0,0,0,27,1,2600000,"NO","FUGA"
1557,"F",3501797,35,"TEC","VIU",40,67,"VINA DEL MAR",0,122397,0,0,27,264,0,1,1800000,"NO","NO FUGA"
1558,"F",282062,49,"UNV","CAS",24,80,"SANTIAGO",0,265805,0,6591,62,0,0,1,2200000,"NO","FUGA"
1559,"F",2661121,32,"TEC","SOL",74,272,"VALDIVIA",0,873761,0,117293,8,0,0,1,2800000,"NO","NO FUGA"
1560,"M",59720,40,"UNV","CAS",55,90,"SANTIAGO",890293,222464,0,153626,1705,17541,444,2,4000000,"NO","FUGA"
1561,"F",1046753,57,"UNV","SOL",85,88,"SANTIAGO",0,0,0,0,58,0,0,1,8000000,"NO","NO FUGA"
1562,"F",850966,41,"TEC","CAS",73,85,"SANTIAGO",0,0,0,0,0,0,0,0,5300000,"NO","NO FUGA"
1563,"M",78672,40,"MED","CAS",102,88,"SANTIAGO",0,37760,0,735240,419,0,136,1,4600000,"NO","FUGA"
1564,"M",9809,40,"MED","CAS",55,90,"SANTIAGO",1959709,487742,0,712257,1877,4708,109,2,1800000,"NO","FUGA"
1565,"F",377557,48,"MED","SOL",60,291,"PUERTO MONTT",0,283251,0,0,0,10359,0,0,2500000,"NO","NO FUGA"
1566,"M",34875,49,"UNV","SEP",53,80,"SANTIAGO",719575,20047,0,0,552,0,68,2,1400000,"SI","FUGA"
1567,"M",661305,51,"UNV","CAS",82,108,"SANTIAGO",0,161849,0,81790,113,0,778,1,2600000,"NO","FUGA"
1568,"F",1630187,28,"TEC","SOL",13,16,"ANTOFAGASTA",0,683521,0,0,2,0,0,1,1400000,"NO","NO FUGA"
1569,"F",1504908,34,"TEC","SOL",125,93,"SANTIAGO",0,122440,0,313691,60,4424,1,1,1800000,"SI","NO FUGA"
1570,"M",52468,49,"UNV","CAS",31,119,"SANTIAGO",0,394724,0,948155,241,0,176,2,1500000,"NO","FUGA"
1571,"M",413285,50,"UNV","SOL",118,95,"SANTIAGO",0,7333,0,236463,152,0,40,2,1500000,"NO","FUGA"
1572,"F",488130,46,"MED","CAS",142,93,"SANTIAGO",0,292521,0,0,280,3396,0,1,4000000,"NO","NO FUGA"
1573,"M",144171,30,"TEC","CAS",117,88,"SANTIAGO",0,37702,0,57666,7,0,2,1,1500000,"NO","NO FUGA"
1574,"M",20423,50,"UNV","CAS",55,90,"SANTIAGO",0,393403,0,0,6,0,0,2,4200000,"NO","FUGA"
1575,"M",298103,35,"UNV","CAS",96,131,"RANCAGUA",0,155030,0,55023,215,0,12,1,2000000,"SI","NO FUGA"
1576,"M",16574,43,"UNV","CAS",19,115,"SANTIAGO",0,0,0,0,103,0,0,1,1900000,"SI","FUGA"
1577,"M",449545,44,"UNV","CAS",84,88,"SANTIAGO",498051,39351,0,424924,118,0,473,1,1100000,"NO","FUGA"
1578,"M",520679,45,"UNV","CAS",31,119,"SANTIAGO",0,392591,0,0,3222,0,111,1,1600000,"NO","FUGA"
1579,"M",4741958,44,"UNV","CAS",31,119,"SANTIAGO",0,122766,0,0,1,0,32,1,2700000,"SI","FUGA"
1580,"M",220519,42,"UNV","CAS",55,90,"SANTIAGO",0,356212,1035153,569223,2761,0,14705,2,2200000,"NO","FUGA"
1581,"F",343587,56,"MED","CAS",90,88,"SANTIAGO",0,0,0,0,304,0,0,1,8000000,"NO","NO FUGA"
1582,"F",682321,34,"TEC","SOL",27,227,"TALCAHUANO",0,0,0,73833,0,0,88,0,4200000,"NO","NO FUGA"
1583,"M",65701,50,"TEC","SOL",138,1,"ARICA",0,0,0,29659,15,3135,0,1,1700000,"NO","FUGA"
1584,"M",237960,52,"UNV","CAS",146,121,"SANTIAGO",0,737087,0,544897,537,0,4388,3,8000000,"NO","FUGA"
1585,"M",16438,41,"TEC","CAS",66,253,"TEMUCO",0,0,0,0,168,682,0,1,2600000,"NO","NO FUGA"
1586,"F",237976,30,"TEC","SOL",90,85,"SANTIAGO",0,425253,0,0,0,12165,0,0,1900000,"NO","NO FUGA"
1587,"F",5253634,37,"TEC","VIU",76,93,"SANTIAGO",0,84245,0,0,0,0,0,0,5000000,"NO","NO FUGA"
1588,"M",56557,55,"UNV","CAS",31,91,"SANTIAGO",0,246970,0,394,19,9324,0,1,1700000,"NO","FUGA"
1589,"M",282653,54,"TEC","CAS",27,226,"CONCEPCION",0,63323,0,148099,209,0,0,1,2600000,"NO","FUGA"
1590,"M",5738271,40,"UNV","SEP",55,90,"SANTIAGO",27652,2828,0,249261,1424,823,58,2,500000,"NO","FUGA"
1591,"F",180812,49,"UNV","CAS",138,1,"ARICA",0,6661,0,441620,365,0,38,1,2000000,"NO","FUGA"
1592,"M",854321,47,"MED","CAS",128,88,"SANTIAGO",0,0,0,7954,271,19059,367,2,3600000,"NO","FUGA"
1593,"F",55664,39,"TEC","SOL",140,80,"SANTIAGO",0,0,0,0,6,0,0,1,2400000,"SI","NO FUGA"
1594,"M",709551,48,"UNV","CAS",152,84,"SANTIAGO",0,0,0,415726,34,22709,91,1,4200000,"NO","FUGA"
1595,"F",230161,44,"MED","VIU",138,1,"ARICA",0,0,0,0,0,0,0,1,7000000,"NO","FUGA"
1596,"F",25177,44,"TEC","VIU",49,80,"SANTIAGO",463616,872215,0,0,1416,3495,204,1,1600000,"SI","NO FUGA"
1597,"F",578726,30,"UNV","CAS",33,27,"HUASCO",0,722771,0,0,7,0,0,1,1700000,"NO","NO FUGA"
1598,"M",6161208,44,"UNV","CAS",55,90,"SANTIAGO",510875,5090,0,198466,544,0,2,1,700000,"NO","FUGA"
1599,"M",200930,55,"UNV","SOL",45,92,"SANTIAGO",479408,30260,0,992495,799,0,1005,1,2700000,"NO","FUGA"
1600,"F",5319740,33,"TEC","CAS",74,275,"LOS LAGOS",0,470992,0,141713,0,0,183,0,5200000,"NO","NO FUGA"
1601,"F",172623,39,"UNV","CAS",60,291,"PUERTO MONTT",0,359275,0,10173,469,0,0,2,1200000,"NO","NO FUGA"
1602,"F",27004,47,"TEC","CAS",71,326,"PUNTA ARENAS",0,323229,0,0,58,0,0,1,2000000,"SI","NO FUGA"
